Date & Time,Longitude,Latitude,GPS Hight,GPS Speed,GPS Satellites,GPS Heading,PCC Average SINR(Normal/csi-MeasSubframeSet1)(dB),PCC RANK1 SINR(Normal/csi-MeasSubframeSet1)(dB),PCC RANK2 SINR1(Normal/csi-MeasSubframeSet1)(dB),Serving Cell PCI,Serving Cell RSRP(dBm),Serving Cell RSRQ(dB),Serving Cell RSSI(dBm)
"	2013-11-29 15:13:02","	116.624805","	40.313567","	62.60","	17.59","	9","	174.24",23.41,21.38,12.36,108,-73,-8,-45
"	2013-11-29 15:13:03","	116.624812","	40.313520","	62.30","	18.24","	9","	174.86",17.46,17.75,9.97,108,-69,-7,-42
"	2013-11-29 15:13:04","	116.624812","	40.313520","	62.30","	18.24","	9","	174.86",21.93,19.22,12.46,108,-74,-7,-46
"	2013-11-29 15:13:05","	116.624817","	40.313472","	62.10","	18.70","	9","	174.63",21.37,17.89,12.14,108,-72,-7,-46
"	2013-11-29 15:13:06","	116.624817","	40.313472","	62.10","	18.70","	9","	174.63",26.11,21.11,12.3,108,-70,-8,-42
"	2013-11-29 15:13:07","	116.624835","	40.313320","	61.30","	20.57","	9","	174.92",22.81,19.64,12.7,108,-72,-7,-46
"	2013-11-29 15:13:08","	116.624842","	40.313268","	61.00","	20.98","	9","	174.31",26.83,22.43,14.21,108,-73,-8,-45
"	2013-11-29 15:13:09","	116.624842","	40.313268","	61.00","	20.98","	9","	174.31",20.77,18.54,13.71,108,-74,-8,-46
"	2013-11-29 15:13:10","	116.624848","	40.313215","	61.00","	20.91","	9","	174.17",14.54,16.01,8.2,108,-78,-8,-51
"	2013-11-29 15:13:11","	116.624848","	40.313215","	61.00","	20.91","	9","	174.17",17.36,17.52,9.86,108,-77,-7,-50
"	2013-11-29 15:13:12","	116.624862","	40.313100","	60.80","	22.93","	8","	174.19",14.75,16.68,10.21,108,-79,-9,-51
"	2013-11-29 15:13:13","	116.624867","	40.313035","	61.00","	24.87","	9","	175.08",15.74,16.03,8.14,108,-81,-10,-51
"	2013-11-29 15:13:14","	116.624873","	40.312968","	61.00","	26.35","	9","	174.97",18.16,18.56,8.23,108,-77,-11,-46
"	2013-11-29 15:13:15","	116.624880","	40.312898","	61.00","	27.41","	7","	174.41",16.88,18.65,7.84,108,-79,-9,-50
"	2013-11-29 15:13:16","	116.624887","	40.312828","	61.30","	27.93","	7","	174.97",20.51,19.23,6.21,108,-73,-8,-45
"	2013-11-29 15:13:17","	116.624895","	40.312758","	61.40","	0.00","	8","	0.00",14.66,18.08,5.8,108,-78,-11,-47
"	2013-11-29 15:13:18","	116.624905","	40.312687","	61.40","	27.91","	8","	175.36",12.46,15.81,2.83,108,-76,-11,-45
"	2013-11-29 15:13:19","	116.624915","	40.312617","	61.60","	28.02","	10","	174.67",17.07,18.35,4.34,108,-75,-8,-48
"	2013-11-29 15:13:20","	116.624923","	40.312547","	61.80","	27.70","	9","	174.27",16.96,18.45,4.11,108,-76,-9,-47
"	2013-11-29 15:13:21","	116.624923","	40.312547","	61.80","	27.70","	9","	174.27",14.8,16.99,4.65,108,-78,-9,-50
"	2013-11-29 15:13:22","	116.624943","	40.312412","	61.70","	26.96","	8","	174.14",7.37,12.36,1.82,108,-81,-14,-47
"	2013-11-29 15:13:23","	116.624953","	40.312342","	61.90","	27.26","	8","	174.41",2.68,7.35,0.09,108,-83,-18,-45
"	2013-11-29 15:13:24","	116.624962","	40.312273","	62.20","	27.43","	8","	174.37",24.44,19.95,11.32,109,-72,-7,-46
"	2013-11-29 15:13:25","	116.624970","	40.312207","	62.50","	26.87","	8","	174.52",23.14,19.43,8.37,109,-72,-7,-45
"	2013-11-29 15:13:26","	116.624978","	40.312145","	62.60","	25.37","	8","	174.74",20.29,18,8.2,109,-72,-7,-45
"	2013-11-29 15:13:27","	116.624983","	40.312093","	62.40","	0.00","	8","	0.00",18.51,18.42,7.3,109,-74,-7,-46
"	2013-11-29 15:13:28","	116.624990","	40.312048","	62.40","	19.06","	9","	175.46",23.96,18.77,12.07,109,-71,-7,-44
"	2013-11-29 15:13:29","	116.624995","	40.312012","	0.00","	15.00","	9","	174.73",22.88,18.47,12.81,109,-69,-7,-42
"	2013-11-29 15:13:30","	116.625000","	40.311980","	62.80","	12.50","	10","	174.46",24.47,18.38,11.32,109,-69,-7,-43
"	2013-11-29 15:13:31","	116.625007","	40.311948","	0.00","	11.96","	10","	173.78",25.75,19.9,13.75,109,-69,-7,-43
"	2013-11-29 15:13:32","	116.625012","	40.311915","	0.00","	12.11","	10","	172.93",27.7,20.91,12.84,109,-67,-7,-40
"	2013-11-29 15:13:33","	116.625018","	40.311875","	0.00","	13.98","	10","	173.26",26.27,21.36,10.26,109,-67,-7,-40
"	2013-11-29 15:13:34","	116.625023","	40.311830","	63.40","	16.78","	10","	176.09",26,20.14,14.8,109,-66,-7,-40
"	2013-11-29 15:13:35","	116.625025","	40.311782","	63.10","	18.56","	8","	177.81",27.55,21.14,12.67,109,-59,-7,-33
"	2013-11-29 15:13:36","	116.625030","	40.311733","	0.00","	19.26","	9","	177.43",26.38,20,12.87,109,-65,-7,-38
"	2013-11-29 15:13:37","	116.625035","	40.311682","	0.00","	20.20","	8","	175.82",29.47,22.33,13.61,109,-64,-7,-37
"	2013-11-29 15:13:38","	116.625043","	40.311632","	61.90","	20.57","	8","	174.33",28.53,20.2,11.57,109,-64,-7,-38
"	2013-11-29 15:13:39","	116.625052","	40.311580","	0.00","	20.56","	8","	173.40",29.93,23.07,14.02,109,-64,-7,-38
"	2013-11-29 15:13:40","	116.625062","	40.311530","	61.10","	20.52","	8","	172.85",30.62,25.66,14.61,109,-67,-7,-41
"	2013-11-29 15:13:41","	116.625070","	40.311478","	60.90","	20.63","	8","	172.28",29.97,24.49,13.89,109,-65,-7,-38
"	2013-11-29 15:13:42","	116.625078","	40.311427","	60.90","	20.69","	7","	172.65",28.09,22.16,14.45,109,-63,-7,-37
"	2013-11-29 15:13:43","	116.625087","	40.311377","	60.70","	20.56","	7","	172.34",31.46,24.8,17.41,109,-63,-7,-36
"	2013-11-29 15:13:44","	116.625097","	40.311327","	60.60","	20.46","	7","	171.92",32.82,23.39,16.96,109,-62,-6,-36
"	2013-11-29 15:13:45","	116.625107","	40.311275","	60.50","	20.37","	6","	171.31",25.82,22.33,15.27,109,-63,-7,-35
"	2013-11-29 15:13:46","	116.625115","	40.311227","	60.60","	20.15","	6","	170.14",26.89,21.92,14.19,109,-63,-7,-36
"	2013-11-29 15:13:47","	116.625120","	40.311177","	60.50","	19.85","	7","	173.43",26.46,21.86,14.95,109,-65,-7,-38
"	2013-11-29 15:13:48","	116.625118","	40.311127","	60.40","	19.37","	6","	178.32",24.18,20.78,14.55,109,-68,-7,-41
"	2013-11-29 15:13:49","	116.625117","	40.311077","	60.00","	20.02","	7","	181.39",29.35,21.9,13.86,109,-64,-8,-36
"	2013-11-29 15:13:50","	116.625115","	40.311023","	59.70","	20.54","	9","	182.21",25.78,21.67,14.04,109,-67,-7,-40
"	2013-11-29 15:13:51","	116.625115","	40.310972","	59.40","	20.67","	8","	179.85",29.23,23.77,16.61,109,-62,-7,-36
"	2013-11-29 15:13:52","	116.625118","	40.310918","	59.50","	21.00","	8","	177.48",30.24,24.64,15.44,109,-65,-7,-38
"	2013-11-29 15:13:53","	116.625120","	40.310865","	59.90","	21.02","	8","	176.14",28.7,22.75,15.52,109,-66,-8,-39
"	2013-11-29 15:13:54","	116.625125","	40.310817","	60.30","	19.70","	8","	175.20",26.13,21.82,14.36,109,-66,-7,-39
"	2013-11-29 15:13:55","	116.625130","	40.310773","	60.60","	18.02","	9","	174.40",27.67,21.54,14.52,109,-65,-7,-39
"	2013-11-29 15:13:56","	116.625133","	40.310737","	61.00","	15.52","	9","	173.95",29.95,24,17.31,109,-65,-7,-39
"	2013-11-29 15:13:57","	116.625143","	40.310683","	60.90","	10.09","	9","	173.41",28.53,22.7,15.37,109,-66,-8,-39
"	2013-11-29 15:13:58","	116.625143","	40.310683","	60.90","	10.09","	9","	173.41",29.04,21.52,16.01,109,-66,-7,-39
"	2013-11-29 15:13:59","	116.625147","	40.310662","	61.70","	3.72","	9","	175.97",29.25,21.16,15.37,109,-65,-7,-38
"	2013-11-29 15:14:00","	116.625147","	40.310662","	61.70","	3.72","	9","	175.97",29.73,21.38,15.22,109,-65,-7,-39
"	2013-11-29 15:14:01","	116.625148","	40.310657","	62.30","	0.00","	10","	0.00",29.95,20.94,15.22,109,-65,-8,-37
"	2013-11-29 15:14:02","	116.625152","	40.310653","	63.70","	0.04","	10","	69.45",29.18,21.09,15.24,109,-65,-7,-38
"	2013-11-29 15:14:03","	116.625153","	40.310650","	64.50","	0.00","	10","	0.00",29.18,20.94,14.7,109,-65,-7,-38
"	2013-11-29 15:14:04","	116.625153","	40.310648","	65.20","	0.00","	10","	0.00",29.73,21.49,15.75,109,-65,-7,-39
"	2013-11-29 15:14:05","	116.625153","	40.310648","	65.20","	0.00","	10","	0.00",29.64,21.71,14.75,109,-65,-8,-37
"	2013-11-29 15:14:06","	116.625157","	40.310643","	66.30","	0.06","	10","	48.68",28.92,20.83,14.48,109,-65,-7,-39
"	2013-11-29 15:14:07","	116.625158","	40.310643","	66.70","	0.00","	9","	0.00",29.23,21.36,15.14,109,-65,-7,-39
"	2013-11-29 15:14:08","	116.625160","	40.310642","	67.00","	0.00","	9","	0.00",29.58,21.47,15.14,109,-65,-7,-38
"	2013-11-29 15:14:09","	116.625162","	40.310640","	67.20","	0.00","	9","	0.00",30.3,21.42,14.57,109,-65,-8,-37
"	2013-11-29 15:14:10","	116.625162","	40.310640","	67.20","	0.00","	9","	0.00",28.88,21.21,15.54,109,-65,-7,-39
"	2013-11-29 15:14:11","	116.625162","	40.310640","	67.20","	0.00","	9","	0.00",29.35,21.19,14.66,109,-65,-7,-38
"	2013-11-29 15:14:12","	116.625163","	40.310638","	67.80","	0.00","	10","	0.00",29.37,21.96,14.88,109,-65,-7,-38
"	2013-11-29 15:14:13","	116.625163","	40.310638","	68.10","	0.06","	10","	82.94",30.56,23.45,16.63,109,-65,-8,-38
"	2013-11-29 15:14:14","	116.625165","	40.310630","	68.20","	0.72","	10","	167.31",26.65,20.86,14.14,109,-66,-7,-40
"	2013-11-29 15:14:15","	116.625165","	40.310630","	68.20","	0.72","	10","	167.31",27.48,20.39,14.89,109,-65,-7,-39
"	2013-11-29 15:14:16","	116.625172","	40.310590","	68.30","	7.94","	10","	175.73",28.74,21.52,18.03,109,-68,-7,-42
