Date & Time,Longitude,Latitude,GPS Hight,GPS Speed,GPS Satellites,GPS Heading,PCC Average SINR(Normal/csi-MeasSubframeSet1)(dB),PCC RANK1 SINR(Normal/csi-MeasSubframeSet1)(dB),PCC RANK2 SINR1(Normal/csi-MeasSubframeSet1)(dB),Serving Cell PCI,Serving Cell RSRP(dBm),Serving Cell RSRQ(dB),Serving Cell RSSI(dBm)
	2013-11-29 15:38:50,	116.632100,	40.307623,	42.20,	13.94,	9,	269.87,30.65,22.71,16.63,100,-76,-7,-49
	2013-11-29 15:38:51,	116.632053,	40.307623,	42.20,	14.11,	9,	270.34,29.39,24.00,16.38,100,-75,-7,-49
	2013-11-29 15:38:52,	116.632007,	40.307623,	42.10,	14.13,	9,	0.00,28.14,22.02,16.07,100,-80,-8,-53
	2013-11-29 15:38:53,	116.631958,	40.307625,	0.00,	14.19,	9,	270.45,30.30,27.01,20.30,100,-77,-8,-49
	2013-11-29 15:38:54,	116.631910,	40.307625,	42.10,	14.39,	9,	270.15,32.05,24.92,19.82,100,-76,-7,-48
	2013-11-29 15:38:55,	116.631862,	40.307625,	42.10,	14.67,	9,	269.69,29.55,26.22,19.38,100,-79,-7,-52
	2013-11-29 15:38:56,	116.631812,	40.307625,	42.10,	14.96,	9,	269.30,28.04,22.66,16.82,100,-78,-7,-52
	2013-11-29 15:38:57,	116.631760,	40.307625,	0.00,	15.13,	9,	269.55,29.58,21.94,16.53,100,-79,-8,-51
	2013-11-29 15:38:58,	116.631710,	40.307625,	0.00,	15.17,	9,	269.60,30.11,21.30,15.75,100,-79,-7,-53
	2013-11-29 15:38:59,	116.631660,	40.307627,	0.00,	15.24,	9,	270.12,29.73,24.05,17.89,100,-81,-7,-54
	2013-11-29 15:39:00,	116.631608,	40.307627,	0.00,	15.28,	9,	270.24,29.49,25.70,16.20,100,-81,-7,-54
	2013-11-29 15:39:01,	116.631558,	40.307627,	42.00,	15.28,	9,	270.48,29.05,26.22,17.09,100,-78,-8,-50
	2013-11-29 15:39:02,	116.631508,	40.307628,	0.00,	15.22,	9,	270.61,29.88,23.64,17.78,100,-81,-7,-54
	2013-11-29 15:39:03,	116.631457,	40.307628,	42.00,	15.17,	9,	270.52,29.98,24.78,17.15,100,-80,-7,-53
	2013-11-29 15:39:04,	116.631405,	40.307628,	42.00,	15.30,	9,	269.48,28.63,23.88,16.89,100,-83,-7,-56
	2013-11-29 15:39:05,	116.631352,	40.307627,	41.90,	15.91,	9,	267.76,27.81,23.85,17.73,100,-82,-8,-55
	2013-11-29 15:39:06,	116.631297,	40.307625,	41.90,	16.50,	10,	268.27,29.77,22.94,15.56,100,-81,-7,-54
	2013-11-29 15:39:07,	116.631240,	40.307625,	41.90,	17.02,	10,	268.03,28.88,22.06,17.78,100,-83,-7,-55
	2013-11-29 15:39:08,	116.631183,	40.307625,	41.90,	17.09,	10,	269.03,29.60,22.49,16.49,100,-84,-7,-58
	2013-11-29 15:39:09,	116.631127,	40.307625,	41.90,	16.72,	10,	269.40,28.28,22.43,17.75,100,-86,-9,-58
	2013-11-29 15:39:10,	116.631072,	40.307625,	41.90,	17.28,	10,	270.23,25.89,23.10,15.24,100,-87,-7,-60
	2013-11-29 15:39:11,	116.631072,	40.307625,	41.90,	17.28,	10,	270.23,27.95,23.16,16.32,100,-87,-7,-60
	2013-11-29 15:39:12,	116.630965,	40.307628,	41.80,	16.04,	10,	271.23,28.60,19.77,15.88,100,-88,-7,-61
	2013-11-29 15:39:13,	116.630913,	40.307630,	41.80,	15.59,	10,	271.69,27.90,20.14,17.34,100,-87,-8,-60
	2013-11-29 15:39:14,	116.630863,	40.307632,	41.80,	15.39,	10,	271.77,27.70,21.30,14.81,100,-88,-7,-62
	2013-11-29 15:39:15,	116.630863,	40.307632,	41.80,	15.39,	10,	271.77,30.71,21.11,17.00,100,-89,-7,-63
	2013-11-29 15:39:16,	116.630863,	40.307632,	41.80,	15.39,	10,	271.77,27.55,22.21,15.90,100,-91,-7,-64
	2013-11-29 15:39:17,	116.630743,	40.307638,	41.70,	11.20,	10,	274.43,28.30,21.67,14.78,100,-87,-8,-60
	2013-11-29 15:39:18,	116.630715,	40.307647,	41.70,	9.81,	10,	282.63,27.98,19.90,15.77,100,-88,-7,-62
	2013-11-29 15:39:19,	116.630692,	40.307657,	41.60,	8.17,	10,	294.60,27.26,19.61,15.22,100,-89,-7,-62
	2013-11-29 15:39:20,	116.630672,	40.307667,	41.60,	7.56,	10,	300.90,26.42,20.70,14.29,100,-89,-7,-61
	2013-11-29 15:39:21,	116.630650,	40.307675,	41.50,	7.31,	10,	304.23,28.17,20.91,15.19,100,-89,-9,-60
	2013-11-29 15:39:22,	116.630650,	40.307675,	41.50,	7.31,	10,	304.23,25.16,20.70,14.52,100,-92,-7,-65
	2013-11-29 15:39:23,	116.630608,	40.307685,	41.50,	7.17,	10,	295.79,26.17,19.08,14.98,100,-92,-7,-66
	2013-11-29 15:39:24,	116.630573,	40.307683,	41.50,	5.28,	10,	263.71,28.12,20.91,16.66,100,-88,-8,-60
	2013-11-29 15:39:25,	116.630573,	40.307683,	41.50,	5.28,	10,	263.71,25.82,19.89,16.22,100,-92,-8,-64
	2013-11-29 15:39:26,	116.630573,	40.307683,	41.50,	5.28,	10,	263.71,27.29,21.09,15.56,100,-87,-8,-59
	2013-11-29 15:39:27,	116.630562,	40.307680,	41.50,	4.44,	10,	256.85,29.70,20.96,16.84,100,-85,-7,-58
	2013-11-29 15:39:28,	116.630547,	40.307677,	41.40,	3.72,	10,	253.24,30.09,21.09,16.01,100,-85,-7,-59
	2013-11-29 15:39:29,	116.630547,	40.307677,	41.40,	0.17,	10,	233.61,28.40,20.62,14.29,100,-87,-8,-60
	2013-11-29 15:39:30,	116.630547,	40.307677,	41.30,	0.00,	10,	0.00,27.23,19.55,14.36,100,-89,-7,-63
	2013-11-29 15:39:31,	116.630547,	40.307677,	41.30,	0.00,	10,	0.00,28.70,21.33,14.55,100,-87,-7,-60
	2013-11-29 15:39:32,	116.630547,	40.307677,	41.30,	0.13,	10,	107.63,28.12,20.56,16.07,100,-87,-7,-61
	2013-11-29 15:39:33,	116.630547,	40.307678,	41.20,	0.00,	10,	0.00,28.55,21.47,16.11,100,-87,-9,-59
	2013-11-29 15:39:34,	116.630547,	40.307678,	41.20,	0.15,	10,	104.74,28.28,21.36,14.70,100,-88,-7,-61
	2013-11-29 15:39:35,	116.630547,	40.307678,	41.20,	0.13,	10,	106.76,26.65,20.30,14.78,100,-86,-7,-60
	2013-11-29 15:39:36,	116.630547,	40.307678,	41.20,	0.13,	10,	106.76,28.20,20.94,15.39,100,-87,-7,-61
	2013-11-29 15:39:37,	116.630545,	40.307680,	41.10,	0.13,	10,	96.91,27.98,20.96,16.87,100,-87,-9,-58
	2013-11-29 15:39:38,	116.630545,	40.307680,	41.00,	0.09,	10,	101.68,24.66,19.10,14.26,100,-93,-7,-67
	2013-11-29 15:39:39,	116.630543,	40.307682,	40.90,	0.07,	10,	103.62,24.50,19.26,14.66,100,-94,-7,-68
	2013-11-29 15:39:40,	116.630543,	40.307682,	40.90,	0.07,	10,	84.78,26.15,19.06,14.36,100,-91,-7,-64
	2013-11-29 15:39:41,	116.630543,	40.307682,	40.90,	0.07,	10,	84.78,25.42,19.31,16.61,100,-91,-8,-63
	2013-11-29 15:39:42,	116.630543,	40.307683,	40.80,	0.07,	10,	106.75,29.84,21.94,14.45,100,-80,-7,-54
	2013-11-29 15:39:43,	116.630543,	40.307683,	40.70,	0.07,	10,	83.25,27.98,19.75,15.90,100,-90,-7,-63
	2013-11-29 15:39:44,	116.630542,	40.307683,	40.70,	0.13,	10,	108.36,26.04,19.73,15.24,100,-88,-7,-62
	2013-11-29 15:39:45,	116.630542,	40.307683,	40.70,	0.13,	10,	108.91,23.64,19.43,14.37,100,-94,-8,-66
	2013-11-29 15:39:46,	116.630542,	40.307683,	40.70,	0.13,	10,	108.91,26.11,21.73,14.26,100,-89,-8,-60
	2013-11-29 15:39:47,	116.630542,	40.307685,	40.60,	0.13,	10,	98.58,28.55,20.67,14.25,100,-83,-7,-56
	2013-11-29 15:39:48,	116.630542,	40.307685,	40.60,	0.13,	10,	107.12,26.48,20.78,14.17,100,-91,-8,-63
	2013-11-29 15:39:49,	116.630542,	40.307685,	40.60,	0.15,	10,	105.15,26.38,20.59,14.45,100,-90,-9,-61
	2013-11-29 15:39:50,	116.630542,	40.307685,	40.60,	0.11,	9,	107.66,26.04,19.59,15.54,100,-89,-8,-62
	2013-11-29 15:39:51,	116.630542,	40.307685,	40.60,	0.13,	10,	100.64,27.81,20.41,15.93,100,-90,-7,-64
	2013-11-29 15:39:52,	116.630543,	40.307685,	40.60,	0.00,	10,	0.00,24.59,19.61,15.11,100,-93,-7,-66
	2013-11-29 15:39:53,	116.630543,	40.307685,	40.60,	0.13,	10,	96.69,26.48,19.71,16.16,100,-90,-8,-62
	2013-11-29 15:39:54,	116.630543,	40.307685,	40.60,	0.13,	10,	110.05,25.71,19.55,16.18,100,-91,-7,-65
	2013-11-29 15:39:55,	116.630543,	40.307687,	40.60,	0.11,	10,	95.66,26.32,19.83,15.79,100,-89,-7,-63
	2013-11-29 15:39:56,	116.630543,	40.307687,	40.60,	0.13,	10,	104.16,26.94,19.38,15.77,100,-90,-7,-63
	2013-11-29 15:39:57,	116.630543,	40.307685,	40.60,	0.00,	10,	0.00,26.21,19.75,16.40,100,-91,-8,-63
	2013-11-29 15:39:58,	116.630543,	40.307685,	0.00,	0.13,	10,	107.26,24.44,19.18,14.95,100,-90,-7,-64
	2013-11-29 15:39:59,	116.630545,	40.307685,	40.60,	0.13,	10,	98.49,25.56,19.08,15.32,100,-91,-7,-65
	2013-11-29 15:40:00,	116.630545,	40.307685,	0.00,	0.13,	10,	106.90,25.71,19.54,14.52,100,-91,-7,-64
	2013-11-29 15:40:01,	116.630545,	40.307685,	0.00,	0.11,	10,	100.70,25.32,19.04,15.56,100,-91,-8,-63
	2013-11-29 15:40:02,	116.630545,	40.307685,	0.00,	0.11,	10,	101.55,25.00,19.02,15.84,100,-93,-7,-66
	2013-11-29 15:40:03,	116.630545,	40.307685,	0.00,	0.13,	10,	102.17,25.29,19.35,15.37,,,,
	2013-11-29 15:40:04,	116.630545,	40.307687,	0.00,	0.13,	10,	102.93,25.80,19.43,14.81,100,-91,-8,-64
	2013-11-29 15:40:05,	116.630545,	40.307687,	0.00,	0.15,	10,	120.08,25.59,18.87,16.01,100,-91,-7,-64
	2013-11-29 15:40:06,	116.630545,	40.307687,	0.00,	0.13,	10,	112.03,26.68,19.61,16.16,100,-88,-7,-61
	2013-11-29 15:40:07,	116.630545,	40.307687,	40.60,	0.17,	10,	121.33,27.23,20.27,17.09,100,-89,-7,-63
	2013-11-29 15:40:08,	116.630545,	40.307687,	0.00,	0.11,	10,	107.62,28.40,20.78,17.31,100,-88,-8,-60
	2013-11-29 15:40:09,	116.630543,	40.307687,	0.00,	0.15,	10,	120.83,27.03,20.27,16.40,100,-87,-7,-61
	2013-11-29 15:40:10,	116.630543,	40.307687,	0.00,	0.13,	10,	109.89,27.55,20.36,16.34,100,-88,-7,-62
	2013-11-29 15:40:11,	116.630543,	40.307688,	40.50,	0.06,	10,	57.46,26.99,19.79,14.32,100,-88,-7,-61
	2013-11-29 15:40:12,	116.630543,	40.307688,	40.50,	0.09,	10,	115.94,27.67,21.67,15.77,100,-87,-7,-60
	2013-11-29 15:40:13,	116.630543,	40.307688,	40.50,	0.07,	10,	111.76,27.64,20.14,16.01,100,-87,-7,-61
	2013-11-29 15:40:14,	116.630543,	40.307688,	40.50,	0.09,	10,	112.24,29.14,20.64,15.16,100,-87,-7,-60
	2013-11-29 15:40:15,	116.630543,	40.307688,	40.40,	0.07,	10,	115.19,27.13,20.39,15.95,100,-90,-7,-63
	2013-11-29 15:40:16,	116.630543,	40.307688,	40.40,	0.09,	10,	119.86,27.75,19.73,15.88,100,-89,-7,-62
	2013-11-29 15:40:17,	116.630543,	40.307688,	40.40,	0.09,	10,	111.99,26.70,20.50,15.81,100,-88,-7,-61
	2013-11-29 15:40:18,	116.630542,	40.307688,	40.40,	0.13,	10,	123.96,28.14,20.30,15.27,100,-89,-7,-62
	2013-11-29 15:40:19,	116.630538,	40.307687,	40.40,	0.89,	10,	237.20,25.78,19.82,15.54,100,-92,-8,-65
	2013-11-29 15:40:20,	116.630532,	40.307683,	40.40,	2.02,	10,	235.95,24.03,18.52,14.08,100,-92,-7,-65
	2013-11-29 15:40:21,	116.630525,	40.307678,	40.40,	2.22,	10,	229.12,24.03,18.93,15.42,100,-91,-7,-64
	2013-11-29 15:40:22,	116.630520,	40.307673,	40.40,	2.83,	10,	220.71,24.32,18.56,14.96,100,-91,-7,-64
	2013-11-29 15:40:23,	116.630517,	40.307670,	40.40,	2.98,	10,	210.57,25.44,19.22,13.52,100,-88,-7,-61
	2013-11-29 15:40:24,	116.630517,	40.307668,	40.30,	0.78,	10,	197.03,26.68,19.00,14.36,100,-90,-7,-63
	2013-11-29 15:40:25,	116.630517,	40.307668,	40.30,	0.07,	10,	117.52,24.28,18.65,12.73,100,-90,-7,-63
	2013-11-29 15:40:26,	116.630517,	40.307668,	40.30,	0.11,	10,	74.53,24.12,18.52,12.52,100,-90,-7,-62
	2013-11-29 15:40:27,	116.630517,	40.307670,	40.30,	0.07,	10,	121.72,26.27,18.80,15.32,100,-89,-7,-62
